,Country,ISO,HDIrank2017,Year,HDIvalue,Year in Text,Cut_1,Cut_2,Cut_3,Cut_4,bins,Unnamed: 0,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
3634,Thailand,THA,83,2010,0.7240000000000001,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,3,4804,106.7215773,99.7,
3635,Timor-Leste,TLS,132,2010,0.619,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,2,4829,42.63012227,38.0,2.0
3636,Togo,TGO,165,2010,0.456,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,1,4854,40.01694923,30.7917436845348,2.5
3637,Tonga,TON,98,2010,0.7120000000000001,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,3,4879,52.14285028,92.2616500854492,4.0
3638,Trinidad and Tobago,TTO,69,2010,0.775,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,4,4904,142.6278142,99.2983627319336,
3639,Tunisia,TUN,95,2010,0.716,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,3,4929,104.4575007,99.5,
3640,Turkey,TUR,64,2010,0.7340000000000001,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,3,4954,85.40338801,100.0,
3641,Turkmenistan,TKM,108,2010,0.6729999999999999,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,3,4979,62.85614315,100.0,
3642,Uganda,UGA,162,2010,0.486,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,1,5054,37.82460178,14.769371032714801,3.5
3643,Ukraine,UKR,88,2010,0.733,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,3,5079,117.76781969999999,99.94507598876949,
3644,United Arab Emirates,ARE,34,2010,0.836,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,5,5104,132.1053857,100.0,
3645,United Kingdom,GBR,14,2010,0.905,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,5,5129,121.20305379999999,100.0,
3646,United States,USA,13,2010,0.914,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,5,5154,92.37840689,100.0,
3647,Uruguay,URY,55,2010,0.773,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,4,5179,131.49414050000001,98.989486694336,
3648,Uzbekistan,UZB,105,2010,0.6659999999999999,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,3,5204,73.24262276,99.9866943359375,2.5
3649,Vanuatu,VUT,138,2010,0.591,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,2,5229,71.91646036,36.898365020752,3.5
3650,Viet Nam,VNM,116,2010,0.654,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,2,5279,126.10719250000001,97.5911331176758,3.5
3651,Yemen,YEM,178,2010,0.498,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,1,5354,46.95685083,63.134281158447294,2.5
3652,Zambia,ZMB,144,2010,0.544,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,2,5379,39.32836117,22.0,3.0
3653,Zimbabwe,ZWE,156,2010,0.467,HDI 2010,0.52,0.665,0.7434000000000001,0.8246,1,5404,54.66297543,36.063056945800795,1.5
3654,Afghanistan,AFG,168,2011,0.47100000000000003,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,3,46.44405817,43.22201890820371,1.5
3655,Albania,ALB,68,2011,0.752,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,28,105.9228287,100.0,
3656,Algeria,DZA,85,2011,0.736,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,53,96.73099824,98.9572982788086,
3657,Andorra,AND,35,2011,0.8270000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,103,77.66355029,100.0,
3658,Angola,AGO,147,2011,0.535,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,128,49.85108738,34.6,2.0
3659,Antigua and Barbuda,ATG,70,2011,0.762,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,153,183.87989850000002,94.55201403369409,
3660,Argentina,ARG,47,2011,0.8190000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,178,145.7687913,99.2161636352539,
3661,Armenia,ARM,83,2011,0.731,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,203,111.67186740000001,99.76715087890621,3.5
3662,Australia,AUS,3,2011,0.925,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,253,105.8238999,100.0,
3663,Austria,AUT,20,2011,0.897,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,278,153.93365659999998,100.0,
3664,Azerbaijan,AZE,80,2011,0.741,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,303,110.6460272,99.9,
3665,Bahamas,BHS,54,2011,0.7929999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,328,81.51011545,99.82565307617192,
3666,Bahrain,BHR,43,2011,0.7979999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,353,132.49558580000001,100.0,
3667,Bangladesh,BGD,136,2011,0.557,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,378,54.81622359,59.6,3.0
3668,Barbados,BRB,58,2011,0.787,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,403,123.98993590000002,100.0,
3669,Belarus,BLR,53,2011,0.7979999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,428,112.9524212,100.0,
3670,Belgium,BEL,17,2011,0.904,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,453,113.46444950000001,100.0,
3671,Belize,BLZ,106,2011,0.7020000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,478,67.56148388,91.6817359855335,
3672,Benin,BEN,163,2011,0.479,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,503,82.07767164,36.9,3.0
3673,Bhutan,BTN,134,2011,0.575,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,553,65.38588270000001,83.40899658203129,3.5
3674,Bosnia and Herzegovina,BIH,77,2011,0.721,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,603,85.96907179,99.70578054690209,3.0
3675,Botswana,BWA,101,2011,0.6729999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,628,141.3838961,53.24,
3676,Brazil,BRA,79,2011,0.731,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,653,117.9533009,99.328691,
3677,Brunei Darussalam,BRN,39,2011,0.846,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,703,112.47370009999999,100.0,
3678,Bulgaria,BGR,51,2011,0.782,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,728,142.39776640000002,100.0,
3679,Burkina Faso,BFA,183,2011,0.385,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,753,47.76859755,15.723602294921902,3.5
3680,Burundi,BDI,185,2011,0.40299999999999997,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,778,21.17083327,5.93858003616333,2.5
3681,Cambodia,KHM,146,2011,0.546,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,828,94.62861382,38.7781105041504,2.5
3682,Cameroon,CMR,151,2011,0.515,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,853,51.10324351,53.7,2.5
3683,Canada,CAN,12,2011,0.905,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,878,77.71010667,100.0,
3684,Central African Republic,CAF,188,2011,0.358,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,928,22.17180691,11.013710975647,2.0
3685,Chad,TCD,186,2011,0.382,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,953,29.82964526,6.644222259521481,2.0
3686,Chile,CHL,44,2011,0.8140000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,1003,130.09259939999998,99.588193,
3687,China,CHN,86,2011,0.7140000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1028,72.12191839,99.7487258911133,
3688,Colombia,COL,90,2011,0.725,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1053,99.55561322,96.6936,
3689,Comoros,COM,165,2011,0.48700000000000004,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,1078,30.63225248,65.55877685546879,2.5
3690,Congo,COG,137,2011,0.56,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,1128,86.08441009999999,44.8375129699707,2.5
3691,Costa Rica,CRI,63,2011,0.76,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,1153,90.27476299,99.232348,
3692,Croatia,HRV,46,2011,0.815,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,1203,118.5879907,100.0,
3693,Cuba,CUB,73,2011,0.778,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,1228,11.58239914,99.9957122802735,
3694,Cyprus,CYP,32,2011,0.853,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,1278,128.4975265,100.0,
3695,Côte d'Ivoire,CIV,170,2011,0.445,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,1178,83.00542643,59.0359878540039,2.0
3696,Denmark,DNK,11,2011,0.922,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,1328,128.48554860000002,100.0,
3697,Djibouti,DJI,172,2011,0.45399999999999996,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,1353,22.29365416,53.030147552490206,2.5
3698,Dominica,DMA,103,2011,0.722,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1378,151.87818959999998,96.3296279907227,4.0
3699,Dominican Republic,DOM,94,2011,0.706,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1403,87.47079787,97.898872,
3700,Ecuador,ECU,86,2011,0.721,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1428,101.0236303,96.872699,
3701,Egypt,EGY,115,2011,0.6679999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,1453,97.12166915,99.8531723022461,
3702,El Salvador,SLV,121,2011,0.6659999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,1478,134.29260269999997,92.574686,
3703,Equatorial Guinea,GNQ,141,2011,0.584,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,1503,48.16099931,66.1,
3704,Eritrea,ERI,179,2011,0.41700000000000004,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,1528,5.406832652,40.8767852783203,2.5
3705,Estonia,EST,30,2011,0.853,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,1553,135.95365719999998,100.0,
3706,Ethiopia,ETH,173,2011,0.423,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,1603,15.68813762,23.0,3.0
3707,Fiji,FJI,92,2011,0.7170000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1653,83.84404776,91.0453033447266,
3708,Finland,FIN,15,2011,0.907,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,1678,165.88603740000002,100.0,
3709,France,FRA,24,2011,0.884,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,1703,94.43104231,100.0,
3710,Gabon,GAB,110,2011,0.67,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1753,139.6632846,85.9873809814453,
3711,Gambia,GMB,174,2011,0.44,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,1778,80.23320467,41.437019348144496,3.0
3712,Georgia,GEO,70,2011,0.741,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1803,106.2112707,99.6403350830078,3.5
3713,Germany,DEU,5,2011,0.9259999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,1828,112.3137649,100.0,
3714,Ghana,GHA,140,2011,0.563,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,1853,84.25290533,64.06255999999999,3.5
3715,Greece,GRC,31,2011,0.852,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,1903,106.17343989999999,100.0,
3716,Grenada,GRD,75,2011,0.747,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,1953,115.01784440000002,88.8,3.5
3717,Guatemala,GTM,127,2011,0.619,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2003,130.30443870000002,84.026414,
3718,Guinea,GIN,175,2011,0.418,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,2028,44.04635361,26.828742980957,2.0
3719,Guinea-Bissau,GNB,177,2011,0.435,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,2053,45.89995702,11.432229995727502,2.5
3720,Guyana,GUY,125,2011,0.639,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2078,70.58563609999999,80.9021530151367,3.0
3721,Haiti,HTI,168,2011,0.47700000000000004,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,2103,41.39948393,36.3770141601562,2.0
3722,Honduras,HND,133,2011,0.598,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2128,96.53514297,82.195298,3.0
3723,Hungary,HUN,45,2011,0.8270000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,2178,118.101597,100.0,
3724,Iceland,ISL,6,2011,0.9009999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2203,106.3901824,100.0,
3725,India,IND,130,2011,0.591,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2228,71.66746768,67.6,3.5
3726,Indonesia,IDN,116,2011,0.669,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2253,101.6678806,94.83,
3727,Iraq,IRQ,120,2011,0.6559999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2303,80.43293526,98.0,
3728,Ireland,IRL,4,2011,0.895,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2328,105.22828670000001,100.0,
3729,Israel,ISR,22,2011,0.892,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2378,121.5520506,100.0,
3730,Italy,ITA,28,2011,0.875,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2403,160.71122340000002,100.0,
3731,Jamaica,JAM,97,2011,0.715,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,2428,104.0962109,91.1,
3732,Japan,JPN,19,2011,0.89,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2453,103.31170990000001,100.0,
3733,Jordan,JOR,95,2011,0.726,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,2478,98.78042647,99.7201690673828,
3734,Kazakhstan,KAZ,58,2011,0.772,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,2503,151.62025500000001,99.7974683544304,
3735,Kenya,KEN,142,2011,0.552,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2528,66.09286937,28.996553421020497,2.5
3736,Kiribati,KIR,134,2011,0.59,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2553,13.17459104,74.413932800293,3.5
3737,Kuwait,KWT,56,2011,0.794,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,2653,154.62491819999997,100.0,
3738,Kyrgyzstan,KGZ,122,2011,0.639,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2678,113.9924247,99.5804214477539,2.5
3739,Lao People's Democratic Republic,LAO,139,2011,0.5579999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,2703,86.53765295,70.0,3.0
3740,Latvia,LVA,41,2011,0.821,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,2728,110.3468446,100.0,
3741,Lebanon,LBN,80,2011,0.76,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,2753,75.33506467,99.6840109542869,
3742,Lesotho,LSO,159,2011,0.498,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,2778,59.70227201,20.7150020599365,3.5
3743,Liberia,LBR,181,2011,0.41700000000000004,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,2803,49.6450637,4.1,2.5
3744,Libya,LBY,108,2011,0.7070000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,2828,161.4595687,98.5289535522461,
3745,Liechtenstein,LIE,17,2011,0.909,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2853,101.9468343,100.0,
3746,Lithuania,LTU,35,2011,0.828,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2878,160.3308699,100.0,
3747,Luxembourg,LUX,21,2011,0.892,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,2903,147.12688559999998,100.0,
3748,Madagascar,MDG,161,2011,0.504,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,2953,39.92270217,14.3,3.0
3749,Malawi,MWI,171,2011,0.45,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,2978,25.28582411,7.6,3.5
3750,Malaysia,MYS,57,2011,0.778,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3003,128.02911170000002,99.5673446655273,
3751,Maldives,MDV,101,2011,0.682,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,3028,141.4036697,98.25430297851558,3.5
3752,Mali,MLI,182,2011,0.408,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,3053,69.63475748,26.9900455474853,3.0
3753,Malta,MLT,29,2011,0.843,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,3078,124.710601,100.0,
3754,Marshall Islands,MHL,106,2011,,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,NaN,3103,,89.919606785433,3.5
3755,Mauritania,MRT,159,2011,0.49,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,3128,89.16243821,34.1318130493164,3.0
3756,Mauritius,MUS,65,2011,0.758,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3153,103.443342,99.4,
3757,Mexico,MEX,74,2011,0.7509999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3178,79.42164707,99.2483596801758,
3758,Mongolia,MNG,92,2011,0.711,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,3278,106.54701979999999,72.0570749108204,3.5
3759,Montenegro,MNE,50,2011,0.7979999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3303,185.3197456,99.8258209228516,
3760,Morocco,MAR,123,2011,0.626,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,3328,111.24544240000002,92.98812866210942,
3761,Mozambique,MOZ,180,2011,0.40700000000000003,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,3353,31.49822938,20.2,3.0
3762,Myanmar,MMR,148,2011,0.54,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,3378,2.460028559,52.644580841064396,
3763,Namibia,NAM,129,2011,0.607,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,3403,99.04649757,46.419490814209006,
3764,Nepal,NPL,149,2011,0.535,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,3453,48.86890315,76.3,2.5
3765,Netherlands,NLD,10,2011,0.9209999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,3478,118.4758716,100.0,
3766,New Zealand,NZL,16,2011,0.902,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,3528,109.09012720000001,100.0,
3767,Nicaragua,NIC,124,2011,0.627,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,3553,83.05240176,78.6605682373047,3.0
3768,Niger,NER,189,2011,0.325,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,3578,27.79361365,14.3,3.0
3769,Nigeria,NGA,157,2011,0.494,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,3603,58.42891482,55.9,2.5
3770,Norway,NOR,1,2011,0.943,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,3678,115.72182040000001,100.0,
3771,Oman,OMN,48,2011,0.795,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3703,148.55884650000002,100.0,
3772,Pakistan,PAK,150,2011,0.53,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,3728,62.51685134,91.37,2.5
3773,Palau,PLW,60,2011,0.775,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3753,74.97936793,98.68194580078129,
3774,Panama,PAN,66,2011,0.764,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3778,181.6565537,89.13504028320308,
3775,Papua New Guinea,PNG,153,2011,0.529,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,3803,33.01534058,19.248094558715803,2.5
3776,Paraguay,PRY,110,2011,0.68,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,3828,103.7381333,98.23656,
3777,Peru,PER,89,2011,0.7290000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,3853,109.0773757,89.707491,
3778,Philippines,PHL,113,2011,0.67,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,3878,98.85792556,85.17262268066409,
3779,Poland,POL,33,2011,0.8390000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,3903,130.8950481,100.0,
3780,Portugal,PRT,41,2011,0.826,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,3928,116.0867004,100.0,
3781,Qatar,QAT,37,2011,0.836,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,3978,117.9385919,100.0,
3782,Romania,ROU,52,2011,0.7979999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,4003,115.40944209999999,100.0,
3783,Russian Federation,RUS,49,2011,0.789,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,4028,142.22111909999998,100.0,
3784,Rwanda,RWA,158,2011,0.493,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,4053,42.27999221,10.8,3.5
3785,Saint Kitts and Nevis,KNA,72,2011,0.7509999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,4528,148.0598392,98.31338500976558,
3786,Saint Lucia,LCA,90,2011,0.7340000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,4553,124.5627963,94.80374145507808,4.0
3787,Saint Vincent and the Grenadines,VCT,99,2011,0.7170000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,4603,120.5485591,94.62234497070308,4.0
3788,Samoa,WSM,104,2011,0.6970000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,4078,,96.6685746994849,4.0
3789,Sao Tome and Principe,STP,143,2011,0.5479999999999999,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,2,4128,64.33892617,60.8208427429199,2.5
3790,Saudi Arabia,SAU,39,2011,0.823,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,4153,191.2315382,100.0,
3791,Senegal,SEN,164,2011,0.467,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,4178,70.31750459,56.5,3.5
3792,Serbia,SRB,67,2011,0.769,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,4,4203,141.1479229,99.7445831298828,
3793,Seychelles,SYC,62,2011,0.741,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,3,4228,137.85090490000002,97.9505996704102,
3794,Sierra Leone,SLE,184,2011,0.392,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,1,4253,32.3215298,14.2,3.0
3795,Singapore,SGP,9,2011,0.914,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,4278,150.5848995,100.0,
3796,Slovakia,SVK,38,2011,0.8370000000000001,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,4328,110.59571559999999,100.0,
3797,Slovenia,SVN,25,2011,0.884,HDI 2011,0.5294000000000001,0.67,0.7509999999999999,0.8275999999999999,5,4353,105.60582360000001,100.0,
