,ISO,Year,IT.CEL.SETS.P2,EG.ELC.ACCS.ZS,IQ.CPA.PROP.XQ
3322,MNE,1992,,98.6878433227539,
3323,MNE,1991,,98.5487518310547,
3324,MNE,1990,,98.4081649780273,
3325,MAR,2014,128.5460359,91.6,
3326,MAR,2013,125.4222727,97.3740081787109,
3327,MAR,2012,117.047408,95.1765670776367,
3328,MAR,2011,111.2454424,92.9881286621094,
3329,MAR,2010,98.68137994,90.8117141723633,
3330,MAR,2009,79.12110814,88.6503219604492,
3331,MAR,2008,72.20874989,86.506950378418,
3332,MAR,2007,64.14326629,84.3846054077148,
3333,MAR,2006,51.84667987,96.5,
3334,MAR,2005,40.60409743,80.2029266357422,
3335,MAR,2004,30.93803581,78.2,
3336,MAR,2003,24.66118998,76.0688629150391,
3337,MAR,2002,21.00363482,74.0045394897461,
3338,MAR,2001,16.35174584,71.9339218139649,
3339,MAR,2000,8.117957598,69.8509674072266,
3340,MAR,1999,1.294675137,67.7495956420898,
3341,MAR,1998,0.41399791,65.6252746582031,
3342,MAR,1997,0.267635539,63.4795417785645,
3343,MAR,1996,0.156376755,61.3154487609863,
3344,MAR,1995,0.108996296,56.5,
3345,MAR,1994,0.05172676,56.9444427490234,
3346,MAR,1993,0.025631334,54.7436447143555,
3347,MAR,1992,0.012473105,49.2,
3348,MAR,1991,0.005920228,50.3267478942871,
3349,MAR,1990,0.003633567,48.1162643432617,
3350,MOZ,2014,67.91995644,21.8645076751709,2.5
3351,MOZ,2013,46.91350337,20.7008457183838,2.5
3352,MOZ,2012,34.29186085,19.54319190979,3.0
3353,MOZ,2011,31.49822938,20.2,3.0
3354,MOZ,2010,29.82558609,17.2579231262207,3.0
3355,MOZ,2009,25.38158906,15.0,3.0
3356,MOZ,2008,19.28066118,13.5712238463743,3.0
3357,MOZ,2007,13.88015722,13.950177192688,3.0
3358,MOZ,2006,10.85657741,12.8901414871216,3.0
3359,MOZ,2005,7.187965246,11.8480739593506,3.0
3360,MOZ,2004,3.485503285,10.8179121017456,
3361,MOZ,2003,2.210102372,8.1,
3362,MOZ,2002,1.331053042,8.76905345916748,
3363,MOZ,2001,0.821206021,5.7,
3364,MOZ,2000,0.28263164,6.69505882263184,
3365,MOZ,1999,0.069622355,5.63347864151001,
3366,MOZ,1998,0.039243078,4.54894590377808,
3367,MOZ,1997,0.014968849,6.6,
3368,MOZ,1996,0.0,2.31869792938232,
3369,MOZ,1995,0.0,1.1791011095047,
3370,MOZ,1994,0.0,0.55948531627655,
3371,MOZ,1993,0.0,0.159723803400993,
3372,MOZ,1992,0.0,0.0298860743641853,
3373,MOZ,1991,0.0,0.0102698123082519,
3374,MOZ,1990,0.0,0.00999999977648258,
3375,MMR,2014,55.9071725,52.0,2.5
3376,MMR,2013,13.28011579,54.3752822875977,2.5
3377,MMR,2012,7.314908801,53.5054244995117,
3378,MMR,2011,2.460028559,52.6445808410644,
3379,MMR,2010,1.184307424,48.8,
3380,MMR,2009,1.008028202,50.9619445800781,
3381,MMR,2008,0.7425017,50.1461563110351,
3382,MMR,2007,0.50362622,49.3513984680176,
3383,MMR,2006,0.438545472,48.5791625976563,
3384,MMR,2005,0.265455984,47.824893951416,
3385,MMR,2004,0.192313025,47.0825309753418,
3386,MMR,2003,0.139668552,46.3460083007813,
3387,MMR,2002,0.101785694,47.0,
3388,MMR,2001,0.048621007,44.8662414550781,
3389,MMR,2000,0.029063598,44.1108665466309,
3390,MMR,1999,0.025009094,43.337085723877,
3391,MMR,1998,0.018941309,42.5403480529785,
3392,MMR,1997,0.0191384,41.7222023010254,
3393,MMR,1996,0.016577875,40.8856964111328,
3394,MMR,1995,0.006397181,40.0338973999023,
3395,MMR,1994,0.0044952,39.169864654541,
3396,MMR,1993,0.001523344,38.2966499328613,
3397,MMR,1992,0.0,37.4173202514648,
3398,MMR,1991,0.0,36.5349311828613,
3399,MMR,1990,0.0,35.6520309448242,
3400,NAM,2014,112.6525522,49.6249351501465,
3401,NAM,2013,117.7590955,47.4,
3402,NAM,2012,94.82754356,47.4799613952637,
3403,NAM,2011,99.04649757,46.419490814209,
3404,NAM,2010,89.73398308,45.371036529541,
3405,NAM,2009,76.34747127,44.3376007080078,
3406,NAM,2008,49.94362352,43.3221893310547,
3407,NAM,2007,38.47609157,43.7,
3408,NAM,2006,29.61696406,41.3559417724609,
3409,NAM,2005,22.08728882,40.4020462036133,
3410,NAM,2004,14.23905102,39.4600563049316,
3411,NAM,2003,11.2593536,38.5239067077637,
3412,NAM,2002,7.644687172,37.5875396728516,
3413,NAM,2001,5.51304409,36.6448860168457,
3414,NAM,2000,4.317477835,36.5,
3415,NAM,1999,1.614602899,34.716480255127,
3416,NAM,1998,1.077011277,33.7201194763184,
3417,NAM,1997,0.710633464,32.7023429870605,
3418,NAM,1996,0.389337406,31.6662139892578,
3419,NAM,1995,0.211434498,30.6147899627686,
3420,NAM,1994,0.0,29.5511283874512,
3421,NAM,1993,0.0,28.4782886505127,
3422,NAM,1992,0.0,26.4,
3423,NAM,1991,0.0,26.3173160552979,
3424,NAM,1990,0.0,25.234790802002,
3425,NRU,2014,,99.1720581054688,
3426,NRU,2013,,99.1624450683594,
3427,NRU,2012,64.89788128,99.1622009277344,
3428,NRU,2011,65.63479624,99.0,
3429,NRU,2010,61.84538653,99.1756439208984,
3430,NRU,2009,,99.2056579589844,
3431,NRU,2008,,99.2540893554688,
3432,NRU,2007,,99.8,
3433,NRU,2006,,99.4095611572266,
3434,NRU,2005,,99.5134353637695,
3435,NRU,2004,,99.6289367675781,
3436,NRU,2003,,99.748649597168,
3437,NRU,2002,,99.858757019043,
3438,NRU,2001,14.9224035,99.9402465820313,
3439,NRU,2000,11.95576367,99.9833984375,
3440,NRU,1999,9.960159363,99.9976348876953,
3441,NRU,1998,8.461079036,99.9999237060547,
3442,NRU,1997,7.457492294,100.0,
3443,NRU,1996,5.982650314,100.0,
3444,NRU,1995,5.015548199,100.0,
3445,NRU,1994,4.565283555,100.0,
3446,NRU,1993,1.543368659,100.0,
3447,NRU,1992,0.0,100.0,
3448,NRU,1991,0.0,100.0,
3449,NRU,1990,0.0,100.0,
3450,NPL,2014,81.28074044,84.9,3.0
3451,NPL,2013,76.33393734,79.1046447753906,3.0
3452,NPL,2012,60.06751194,75.0576629638672,3.0
3453,NPL,2011,48.86890315,76.3,2.5
3454,NPL,2010,34.02847715,66.9937438964844,2.5
3455,NPL,2009,20.93361669,62.9828071594238,2.5
3456,NPL,2008,15.86350796,58.9898948669434,2.5
3457,NPL,2007,12.46963219,55.0180130004883,3.0
3458,NPL,2006,4.460579929,51.2,3.0
3459,NPL,2005,0.886557939,47.1372566223145,2.5
3460,NPL,2004,0.461400799,37.2,
3461,NPL,2003,0.328116055,39.3041229248047,
3462,NPL,2002,0.08906902,35.3902549743652,
3463,NPL,2001,0.071542751,24.6,
3464,NPL,2000,0.043073326,27.5376052856445,
3465,NPL,1999,0.023599079,23.5866985321045,
3466,NPL,1998,0.0,19.6128387451172,
3467,NPL,1997,0.0,15.617564201355,
3468,NPL,1996,0.0,17.9,
3469,NPL,1995,0.0,7.57501268386841,
3470,NPL,1994,0.0,3.53385210037231,
3471,NPL,1993,0.0,1.72627794742584,
3472,NPL,1992,0.0,0.458564400672913,
3473,NPL,1991,0.0,0.0650601908564568,
3474,NPL,1990,0.0,0.00999999977648258,
3475,NLD,2014,115.8244281,100.0,
3476,NLD,2013,115.6018288,100.0,
3477,NLD,2012,117.4393259,100.0,
3478,NLD,2011,118.4758716,100.0,
3479,NLD,2010,114.9619098,100.0,
3480,NLD,2009,121.1829535,100.0,
3481,NLD,2008,124.4935189,100.0,
3482,NLD,2007,116.8288276,100.0,
3483,NLD,2006,105.205392,100.0,
3484,NLD,2005,96.74251327,100.0,
3485,NLD,2004,90.86900361,100.0,
3486,NLD,2003,81.4766985,100.0,
3487,NLD,2002,75.10697312,100.0,
3488,NLD,2001,76.16377309,100.0,
3489,NLD,2000,67.53028408,100.0,
3490,NLD,1999,42.59701432,100.0,
3491,NLD,1998,21.28207244,100.0,
3492,NLD,1997,10.96740917,100.0,
3493,NLD,1996,6.528197347,100.0,
3494,NLD,1995,3.484646962,100.0,
3495,NLD,1994,2.088603642,100.0,
3496,NLD,1993,1.414723049,100.0,
3497,NLD,1992,1.094563567,100.0,
3498,NLD,1991,0.763383152,100.0,
3499,NLD,1990,0.527882627,100.0,
3500,NCL,2014,91.56412314,100.0,
3501,NCL,2013,91.83279939,100.0,
3502,NCL,2012,89.43955087,100.0,
3503,NCL,2011,89.26124159,100.0,
3504,NCL,2010,87.95954381,100.0,
3505,NCL,2009,84.71462696,100.0,
3506,NCL,2008,80.59281501,100.0,
3507,NCL,2007,73.43969283,100.0,
3508,NCL,2006,65.55712987,100.0,
3509,NCL,2005,57.70222532,100.0,
3510,NCL,2004,50.87446425,100.0,
3511,NCL,2003,43.15634638,100.0,
3512,NCL,2002,36.18468664,100.0,
3513,NCL,2001,31.2923885,100.0,
3514,NCL,2000,23.46397584,100.0,
3515,NCL,1999,12.20143637,100.0,
3516,NCL,1998,6.386521697,100.0,
3517,NCL,1997,2.60270886,100.0,
3518,NCL,1996,1.055241374,100.0,
3519,NCL,1995,0.432544093,100.0,
3520,NCL,1994,0.0,,
3521,NCL,1993,0.0,,
3522,NCL,1992,0.0,,
3523,NCL,1991,0.0,,
3524,NCL,1990,0.0,,
3525,NZL,2014,111.6780169,100.0,
3526,NZL,2013,105.5001996,100.0,
3527,NZL,2012,110.1674828,100.0,
3528,NZL,2011,109.0901272,100.0,
3529,NZL,2010,107.7787912,100.0,
3530,NZL,2009,108.7086751,100.0,
3531,NZL,2008,107.9861862,100.0,
3532,NZL,2007,100.4265381,100.0,
3533,NZL,2006,90.83529368,100.0,
3534,NZL,2005,85.36147441,100.0,
3535,NZL,2004,74.18321268,100.0,
3536,NZL,2003,64.61848367,100.0,
3537,NZL,2002,61.79340665,100.0,
3538,NZL,2001,58.54757489,100.0,
3539,NZL,2000,39.95854884,100.0,
3540,NZL,1999,36.53620057,100.0,
3541,NZL,1998,20.87752189,100.0,
3542,NZL,1997,15.08916251,100.0,
3543,NZL,1996,13.25675905,100.0,
3544,NZL,1995,9.932145757,100.0,
3545,NZL,1994,6.60175493,100.0,
3546,NZL,1993,4.034267144,100.0,
3547,NZL,1992,2.860257577,100.0,
3548,NZL,1991,2.097981237,100.0,
3549,NZL,1990,1.592032422,100.0,
3550,NIC,2014,117.5235039,81.853073,3.0
3551,NIC,2013,114.5176544,79.8998413085938,3.0
3552,NIC,2012,99.56806987,79.2756958007813,3.0
3553,NIC,2011,83.05240176,78.6605682373047,3.0
3554,NIC,2010,69.05608723,78.0574569702148,2.5
3555,NIC,2009,59.02259228,77.916313,3.0
3556,NIC,2008,55.55453868,76.8992919921875,3.0
3557,NIC,2007,45.3138893,76.3502502441406,3.0
3558,NIC,2006,33.58071825,75.82373046875,3.0
3559,NIC,2005,20.80890029,73.821815,3.0
3560,NIC,2004,13.91083456,74.8185272216797,
3561,NIC,2003,8.905109238,74.3277206420898,
3562,NIC,2002,4.587397573,73.8366928100586,
3563,NIC,2001,3.225192374,72.22158,
3564,NIC,2000,1.796253518,72.8297271728516,
3565,NIC,1999,0.893576528,72.3016586303711,
3566,NIC,1998,0.376004235,69.047103,
3567,NIC,1997,0.157939599,71.1781997680664,
3568,NIC,1996,0.108492656,70.5874176025391,
3569,NIC,1995,0.09539858,69.981330871582,
3570,NIC,1994,0.048288715,69.3630142211914,
3571,NIC,1993,0.00731942,72.064174,
3572,NIC,1992,0.0,68.1018981933594,
3573,NIC,1991,0.0,67.4652252197265,
3574,NIC,1990,0.0,66.8280410766602,
3575,NER,2014,43.01392208,15.0305442810059,3.0
3576,NER,2013,38.0232202,14.4404544830322,3.0
3577,NER,2012,30.42889336,14.4,3.0
3578,NER,2011,27.79361365,14.3,3.0
3579,NER,2010,22.33483047,12.7182464599609,3.0
3580,NER,2009,16.43489502,12.1702108383179,3.0
3581,NER,2008,12.46100985,11.6401996612549,3.0
3582,NER,2007,6.13566445,11.13121509552,3.0
3583,NER,2006,3.417759784,9.3,3.0
3584,NER,2005,2.378046134,7.1,3.0
3585,NER,2004,1.313482459,9.71966648101807,
3586,NER,2003,0.650753306,9.26891899108887,
3587,NER,2002,0.47141562,8.81795120239258,
3588,NER,2001,0.01805984,8.36069869995117,
3589,NER,2000,0.018109794,6.48148148148148,
3590,NER,1999,0.020022235,7.40309143066406,
3591,NER,1998,0.012778797,6.7,
3592,NER,1997,0.000962666,6.35975551605225,
3593,NER,1996,0.0,7.0,
3594,NER,1995,0.0,6.2,
3595,NER,1994,0.0,4.66474008560181,
3596,NER,1993,0.0,4.07730102539063,
3597,NER,1992,0.0,4.4,
3598,NER,1991,0.0,2.88712811470032,
3599,NER,1990,0.0,2.29000234603882,
3600,NGA,2014,78.74868224,56.3719139099121,2.5
3601,NGA,2013,74.05377882,55.6,2.5
3602,NGA,2012,67.41160544,54.269905090332,2.5
3603,NGA,2011,58.42891482,55.9,2.5
3604,NGA,2010,55.05028776,48.0,2.5
3605,NGA,2009,48.26244261,51.1919898986816,2.5
3606,NGA,2008,41.89530128,50.3,2.5
3607,NGA,2007,27.58942225,50.1309194284432,2.5
3608,NGA,2006,22.66410079,48.2747764587402,2.5
3609,NGA,2005,13.37776726,47.3423614501953,2.5
3610,NGA,2004,6.756012041,46.4218521118164,
3611,NGA,2003,2.386460977,52.2,
3612,NGA,2002,1.219468501,44.5923004150391,
3613,NGA,2001,0.212381402,43.6711311340332,
3614,NGA,2000,0.024519418,42.7376136779785,
3615,NGA,1999,0.02095082,44.9,
3616,NGA,1998,0.017184234,40.8108100891113,
3617,NGA,1997,0.013213216,39.8145141601562,
3618,NGA,1996,0.012643035,38.7998695373535,
3619,NGA,1995,0.012035759,37.7699241638184,
3620,NGA,1994,0.012149309,36.7277450561523,
3621,NGA,1993,0.008805807,35.6763877868652,
3622,NGA,1992,0.0,34.6189117431641,
3623,NGA,1991,0.0,33.5583801269531,
3624,NGA,1990,0.0,27.3,
3625,MKD,2014,107.0731338,99.9998092651367,
3626,MKD,2013,107.7808915,99.9938430786133,
3627,MKD,2012,107.7830857,99.9574584960938,
3628,MKD,2011,106.7960411,99.7261638038337,
3629,MKD,2010,103.9930672,99.6515350341797,
3630,MKD,2009,93.91631986,99.2,
3631,MKD,2008,95.17035588,99.2,
3632,MKD,2007,86.87821297,98.8712997436523,
3633,MKD,2006,61.25798235,99.0,
3634,MKD,2005,54.89595549,98.4182052612305,
3635,MKD,2004,47.91334374,98.2115173339844,
3636,MKD,2003,37.79050231,98.0106506347656,
3637,MKD,2002,17.83108045,97.8142776489258,
3638,MKD,2001,10.92962647,97.6114501953125,
3639,MKD,2000,5.688368351,97.3962783813477,
3640,MKD,1999,2.407288305,97.1626968383789,
3641,MKD,1998,1.495335371,96.9061660766602,
3642,MKD,1997,0.618223954,96.6282119750977,
3643,MKD,1996,0.053180714,96.3319091796875,
3644,MKD,1995,0.0,96.0203170776367,
3645,MKD,1994,0.0,95.6964797973633,
3646,MKD,1993,0.0,95.3634643554687,
3647,MKD,1992,0.0,95.0243377685547,
3648,MKD,1991,0.0,94.6821441650391,
3649,MKD,1990,0.0,94.3394470214844,
3650,MNP,2014,,100.0,
3651,MNP,2013,,100.0,
3652,MNP,2012,,100.0,
3653,MNP,2011,,100.0,
3654,MNP,2010,,100.0,
3655,MNP,2009,,100.0,
3656,MNP,2008,,100.0,
3657,MNP,2007,,100.0,
3658,MNP,2006,,100.0,
3659,MNP,2005,,100.0,
3660,MNP,2004,31.18042124,100.0,
3661,MNP,2003,27.61561508,100.0,
3662,MNP,2002,24.92183296,100.0,
3663,MNP,2001,19.02346227,100.0,
3664,MNP,2000,4.34191102,100.0,
3665,MNP,1999,4.287506457,100.0,
3666,MNP,1998,,100.0,
3667,MNP,1997,,100.0,
3668,MNP,1996,,100.0,
3669,MNP,1995,2.132271936,100.0,
3670,MNP,1994,1.433121019,,
3671,MNP,1993,1.446583139,,
3672,MNP,1992,,,
3673,MNP,1991,,,
3674,MNP,1990,0.0,,
3675,NOR,2014,111.6267284,100.0,
3676,NOR,2013,112.1122467,100.0,
3677,NOR,2012,115.6722646,100.0,
3678,NOR,2011,115.7218204,100.0,
3679,NOR,2010,114.6014289,100.0,
3680,NOR,2009,110.925095,100.0,
3681,NOR,2008,109.2173612,100.0,
3682,NOR,2007,106.737833,100.0,
3683,NOR,2006,104.1909494,100.0,
3684,NOR,2005,102.6355658,100.0,
3685,NOR,2004,98.40233621,100.0,
3686,NOR,2003,88.85634163,100.0,
3687,NOR,2002,83.36964716,100.0,
3688,NOR,2001,79.43587924,100.0,
3689,NOR,2000,71.65452385,100.0,
3690,NOR,1999,59.54397895,100.0,
3691,NOR,1998,46.58811742,100.0,
3692,NOR,1997,37.93356593,100.0,
3693,NOR,1996,28.71352126,100.0,
3694,NOR,1995,22.47094398,100.0,
3695,NOR,1994,13.55435708,100.0,
3696,NOR,1993,8.603688669,100.0,
3697,NOR,1992,6.590703297,100.0,
3698,NOR,1991,5.490680227,100.0,
3699,NOR,1990,4.6342075,100.0,
3700,OMN,2014,156.3818805,100.0,
3701,OMN,2013,151.352681,100.0,
3702,OMN,2012,152.3270789,100.0,
3703,OMN,2011,148.5588465,100.0,
3704,OMN,2010,151.4447995,100.0,
3705,OMN,2009,137.7260798,100.0,
3706,OMN,2008,116.6847649,100.0,
3707,OMN,2007,93.88747473,100.0,
3708,OMN,2006,70.38444966,,
3709,OMN,2005,53.0896929,,
3710,OMN,2004,32.98004582,,
3711,OMN,2003,24.90299779,,
3712,OMN,2002,19.83476739,,
3713,OMN,2001,14.07538042,,
3714,OMN,2000,7.142885488,,
3715,OMN,1999,5.366048788,,
3716,OMN,1998,4.351928948,,
3717,OMN,1997,2.355793229,,
3718,OMN,1996,0.670641034,,
3719,OMN,1995,0.365288849,,
3720,OMN,1994,0.314229753,,
3721,OMN,1993,0.271027952,,
3722,OMN,1992,0.238040375,,
3723,OMN,1991,0.19389884,,
3724,OMN,1990,0.150648949,,
3725,PAK,2014,73.16883304,96.0158538818359,2.5
3726,PAK,2013,70.29633031,93.6,2.5
3727,PAK,2012,67.53425985,92.8967895507813,2.5
3728,PAK,2011,62.51685134,91.37,2.5
3729,PAK,2010,58.15298907,89.8137741088867,3.0
3730,PAK,2009,56.47546674,90.73,2.5
3731,PAK,2008,53.78713406,86.7908325195313,2.5
3732,PAK,2007,39.20385834,89.2,3.0
3733,PAK,2006,21.96554836,83.8504943847656,3.0
3734,PAK,2005,8.2978563,83.85,3.0
3735,PAK,2004,3.331276035,80.9805145263672,
3736,PAK,2003,1.627856897,79.5573196411133,
3737,PAK,2002,1.174204876,78.133903503418,
3738,PAK,2001,0.524433943,77.7,
3739,PAK,2000,0.221257386,75.2621612548828,
3740,PAK,1999,0.196161777,73.8017120361328,
3741,PAK,1998,0.148273089,70.46,
3742,PAK,1997,0.104601558,70.8134765625,
3743,PAK,1996,0.054024851,69.2903060913086,
3744,PAK,1995,0.03335039,67.7518310546875,
3745,PAK,1994,0.020591209,66.2011260986328,
3746,PAK,1993,0.013704548,64.641242980957,
3747,PAK,1992,0.011868431,63.0752372741699,
3748,PAK,1991,0.007676301,59.6,
3749,PAK,1990,0.001857379,59.9366035461426,
3750,PLW,2014,90.61344458,99.8103,
3751,PLW,2013,85.7791587,98.9096832275391,
3752,PLW,2012,82.62356682,97.6304263093788,
3753,PLW,2011,74.97936793,98.6819458007813,
3754,PLW,2010,70.89399121,98.5845947265625,
3755,PLW,2009,62.64870711,98.5022659301758,
3756,PLW,2008,57.67747676,98.4379577636719,
3757,PLW,2007,53.14674886,98.3946762084961,
3758,PLW,2006,41.70497701,98.3739242553711,
3759,PLW,2005,30.39786999,98.9165073295092,
3760,PLW,2004,19.81417895,98.3802490234375,
3761,PLW,2003,19.91878173,98.3952026367187,
3762,PLW,2002,12.5574742,98.4099426269531,
3763,PLW,2001,,98.4183959960938,
3764,PLW,2000,,98.4144973754883,
3765,PLW,1999,,98.3921966552734,
3766,PLW,1998,,98.3469390869141,
3767,PLW,1997,,98.2802734375,
3768,PLW,1996,,98.1952438354492,
3769,PLW,1995,,98.0949249267578,
3770,PLW,1994,,97.9823684692383,
3771,PLW,1993,,97.8606414794922,
3772,PLW,1992,,97.7327880859375,
3773,PLW,1991,,97.6018753051758,
3774,PLW,1990,,97.4704513549805,
3775,PAN,2014,176.8984315,91.6923828125,
3776,PAN,2013,161.6438042,89.1,
3777,PAN,2012,164.6876784,89.9794769287109,
3778,PAN,2011,181.6565537,89.1350402832031,
3779,PAN,2010,182.430497,86.85,
3780,PAN,2009,169.4895352,87.485221862793,
3781,PAN,2008,111.3466323,86.6858444213867,
3782,PAN,2007,87.16859396,85.9074935913086,
3783,PAN,2006,64.10707257,85.1516647338867,
3784,PAN,2005,52.5073826,84.4138031005859,
3785,PAN,2004,38.53592905,83.6878509521484,
3786,PAN,2003,21.57583229,87.8,
3787,PAN,2002,16.69738812,82.2474060058594,
3788,PAN,2001,15.37830406,81.5207824707031,
3789,PAN,2000,13.54303649,81.4014100930039,
3790,PAN,1999,7.838187774,80.0244522094727,
3791,PAN,1998,2.948946685,79.244125366211,
3792,PAN,1997,0.822511748,78.4423828125,
3793,PAN,1996,0.250326855,77.6222839355469,
3794,PAN,1995,0.0,76.7868957519531,
3795,PAN,1994,0.0,75.9392700195312,
3796,PAN,1993,0.0,75.0824661254883,
3797,PAN,1992,0.0,74.2195434570313,
3798,PAN,1991,0.0,73.3535614013672,
3799,PAN,1990,0.0,70.19,
3800,PNG,2014,43.3083176,21.4462146759033,2.0
3801,PNG,2013,39.51077755,20.7064990997314,2.0
3802,PNG,2012,36.45619416,19.9727916717529,2.5
3803,PNG,2011,33.01534058,19.2480945587158,2.5
3804,PNG,2010,26.85725677,19.5,2.0
3805,PNG,2009,20.40384043,17.8377552032471,2.0
3806,PNG,2008,12.87720524,17.1581172943115,2.0
3807,PNG,2007,4.52630553,16.4995079040527,2.0
3808,PNG,2006,1.54553008,12.4,2.0
3809,PNG,2005,1.187703186,15.2452983856201,2.5
3810,PNG,2004,0.784076389,14.6390829086304,
3811,PNG,2003,0.291146291,14.0387105941772,
3812,PNG,2002,0.25587157,13.4381170272827,
3813,PNG,2001,0.187188864,12.8312397003174,
3814,PNG,2000,0.153619149,12.2120151519775,
3815,PNG,1999,0.129988533,11.5743808746338,
3816,PNG,1998,0.105042771,10.9137945175171,
3817,PNG,1997,0.074821869,10.2317943572998,
3818,PNG,1996,0.045495842,11.0,
3819,PNG,1995,0.0,8.81578922271729,
3820,PNG,1994,0.0,8.08790302276612,
3821,PNG,1993,0.0,7.35083866119385,
3822,PNG,1992,0.0,6.60765600204468,
3823,PNG,1991,0.0,5.86141490936279,
3824,PNG,1990,0.0,5.11466360092163,
3825,PRY,2014,111.4869645,99.000716,
3826,PRY,2013,109.0872352,99.015884,
3827,PRY,2012,106.4974098,97.835616,
3828,PRY,2011,103.7381333,98.23656,
3829,PRY,2010,95.34581764,97.43086,
3830,PRY,2009,91.69041213,96.891335,
3831,PRY,2008,95.76065752,96.677896,
3832,PRY,2007,78.683136,96.452771,
3833,PRY,2006,54.95417485,96.749045,
3834,PRY,2005,32.55977834,94.686886,
3835,PRY,2004,30.66493213,93.249876,
3836,PRY,2003,31.56848759,92.558399,
3837,PRY,2002,30.26203883,91.666443,
3838,PRY,2001,21.27020485,91.04207,
3839,PRY,2000,15.47909556,89.0177383422852,
3840,PRY,1999,8.382071978,88.518177,
3841,PRY,1998,4.549143204,87.4201889038086,
3842,PRY,1997,1.691449426,86.412854,
3843,PRY,1996,0.674647186,85.7385025024414,
3844,PRY,1995,0.332020543,77.469114,
3845,PRY,1994,0.164687797,83.9956359863281,
3846,PRY,1993,0.074638334,83.1089019775391,
3847,PRY,1992,0.033839146,82.2160568237305,
3848,PRY,1991,0.0,81.3201446533203,
3849,PRY,1990,0.0,80.4237289428711,
3850,PER,2014,102.9273194,92.919989,
3851,PER,2013,97.47292359,92.135365,
3852,PER,2012,97.44391436,91.099508,
3853,PER,2011,109.0773757,89.707491,
3854,PER,2010,99.11996965,88.123061,
3855,PER,2009,85.16923276,86.42432,
3856,PER,2008,73.15078776,84.678343,
3857,PER,2007,54.4919146,81.988131,
3858,PER,2006,32.62976126,80.157275,
3859,PER,2005,20.22192354,77.173645,
3860,PER,2004,15.0057892,75.692357,
3861,PER,2003,10.87820737,74.380966,
3862,PER,2002,8.672239768,74.382688,
3863,PER,2001,6.828602156,72.113111,
3864,PER,2000,4.91554292,72.496495,
3865,PER,1999,3.9642508,74.078523,
3866,PER,1998,2.947021534,72.072063,
3867,PER,1997,1.698985387,69.16024,
3868,PER,1996,0.822271558,67.0,
3869,PER,1995,0.305935082,67.1576995849609,
3870,PER,1994,0.221005179,65.7832565307617,
3871,PER,1993,0.156571959,64.3996353149414,
3872,PER,1992,0.094779201,70.1,
3873,PER,1991,0.025579892,61.6170959472656,
3874,PER,1990,0.007559563,60.2237892150879,
3875,PHL,2014,111.2123315,88.6456985473633,
3876,PHL,2013,104.4095161,87.5,
3877,PHL,2012,105.2770519,86.3223037719727,
3878,PHL,2011,98.85792556,85.1726226806641,
3879,PHL,2010,88.71560124,84.0349502563477,
3880,PHL,2009,81.96261716,82.9123001098633,
3881,PHL,2008,75.05869742,83.3,
3882,PHL,2007,64.22059996,80.7240829467773,
3883,PHL,2006,48.8204016,79.6630020141602,
3884,PHL,2005,40.3121444,78.6198959350586,
3885,PHL,2004,38.89520684,77.5886917114258,
3886,PHL,2003,27.10951497,76.6,
3887,PHL,2002,18.90917206,75.5377502441406,
3888,PHL,2001,15.26280666,74.5058898925781,
3889,PHL,2000,8.275713751,73.4616775512695,
3890,PHL,1999,3.733477021,71.8741709275167,
3891,PHL,1998,2.321015181,71.3,
3892,PHL,1997,1.838943872,70.2064895629883,
3893,PHL,1996,1.342304067,69.0811462402344,
3894,PHL,1995,0.707176836,67.9405136108398,
3895,PHL,1994,0.251923355,66.7876358032227,
3896,PHL,1993,0.15363784,65.4,
3897,PHL,1992,0.086121524,64.4574127197266,
3898,PHL,1991,0.054480931,63.2861862182617,
3899,PHL,1990,0.0,62.1144485473633,
3900,POL,2014,148.6047498,100.0,
3901,POL,2013,148.717357,100.0,
3902,POL,2012,141.1531141,100.0,
3903,POL,2011,130.8950481,100.0,
3904,POL,2010,122.5155089,100.0,
3905,POL,2009,116.9126784,100.0,
3906,POL,2008,114.6133733,100.0,
3907,POL,2007,107.9812735,100.0,
3908,POL,2006,95.83844839,100.0,
3909,POL,2005,76.02806072,100.0,
3910,POL,2004,60.15216507,100.0,
3911,POL,2003,45.26991017,100.0,
3912,POL,2002,36.11449054,100.0,
3913,POL,2001,25.96994004,100.0,
3914,POL,2000,17.5017208,100.0,
3915,POL,1999,10.26018203,100.0,
3916,POL,1998,5.000361273,100.0,
